play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc,stadium,time_of_day,Team,Latitude,Longitude,Indoor,Turf,elevation,temperature,precipitation,windspeed,windgusts,Age,XP%,cap_hit
1025,2022_12_DEN_CAR,8,B. McManus,27,Good,9.25,5.5,27.7,DEN,CAR,2022-11-27,2,614,9,"(10:14) 8-B.McManus 27 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",Bank of America Stadium,2022-11-27 14:43:19-04:00,Carolina Panthers,35.225808,-80.852861,No,Turf,220.0,65.9,0.0,24.5,50.8,31,92.6,4231250.0
1863,2022_12_DEN_CAR,8,B. McManus,56,No Good,9.25,-12.7,19.2,DEN,CAR,2022-11-27,2,3,38,"(:03) 8-B.McManus 56 yard field goal is No Good, Wide Left, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",Bank of America Stadium,2022-11-27 15:24:06-04:00,Carolina Panthers,35.225808,-80.852861,No,Turf,220.0,66.9,0.0,29.9,50.8,31,92.6,4231250.0
284,2022_13_DEN_BAL,8,B. McManus,52,Good,8.0,4.1,23.0,DEN,BAL,2022-12-04,1,549,34,"(9:09) 8-B.McManus 52 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",M&T Bank Stadium,2022-12-04 14:09:12-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,46.3,0.0,7.6,19.1,31,92.6,4231250.0
1662,2022_13_DEN_BAL,8,B. McManus,41,Good,9.25,1.3,32.2,DEN,BAL,2022-12-04,2,42,23,"(:42) 8-B.McManus 41 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",M&T Bank Stadium,2022-12-04 15:15:27-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,46.2,0.0,7.6,17.3,31,92.6,4231250.0
2455,2022_13_DEN_BAL,8,B. McManus,50,Good,-9.25,4.3,25.2,DEN,BAL,2022-12-04,3,243,32,"(4:03) 8-B.McManus 50 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",M&T Bank Stadium,2022-12-04 16:01:00-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,43.8,0.0,4.7,14.8,31,92.6,4231250.0
3755,2022_13_DEN_BAL,8,B. McManus,63,No Good,9.25,-1.7,-10.0,DEN,BAL,2022-12-04,4,2,45,"(:02) 8-B.McManus 63 yard field goal is No Good, Short, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",M&T Bank Stadium,2022-12-04 16:58:38-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,43.8,0.0,4.7,14.8,31,92.6,4231250.0
305,2022_15_ARI_DEN,8,B. McManus,52,Good,-9.25,6.7,28.2,DEN,ARI,2022-12-18,1,631,34,"(10:31) 8-B.McManus 52 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",Empower Field at Mile High,2022-12-18 17:15:05-04:00,Denver Broncos,39.743936,-105.020097,No,Grass,1588.0,36.9,0.0,8.9,16.6,31,92.6,4231250.0
831,2022_15_ARI_DEN,8,B. McManus,38,No Good,-9.25,12.3,30.0,DEN,ARI,2022-12-18,1,36,20,"(:36) 8-B.McManus 38 yard field goal is No Good, Wide Right, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",Empower Field at Mile High,2022-12-18 17:38:06-04:00,Denver Broncos,39.743936,-105.020097,No,Grass,1588.0,36.9,0.0,8.9,16.6,31,92.6,4231250.0
986,2022_16_DEN_LA,8,B. McManus,54,Good,9.25,0.4,9.8,DEN,LA,2022-12-25,1,43,36,"(:43) 8-B.McManus 54 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",SoFi Stadium,2022-12-25 18:13:21-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,92.6,4231250.0
2022,2022_16_DEN_LA,8,B. McManus,49,Good,9.25,-5.4,25.8,DEN,LA,2022-12-25,2,1,31,"(:01) 8-B.McManus 49 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",SoFi Stadium,2022-12-25 19:00:12-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,92.6,4231250.0
1079,2022_17_DEN_KC,8,B. McManus,49,Good,-9.25,-5.3,25.9,DEN,KC,2023-01-01,2,651,30,"(10:51) 8-B.McManus 49 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",GEHA Field at Arrowhead Stadium,2023-01-01 14:45:02.103000-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,52.8,0.0,9.2,22.7,31,92.6,4231250.0
1572,2022_18_LAC_DEN,8,B. McManus,33,Good,-9.25,-1.6,24.2,DEN,LAC,2023-01-08,2,166,15,"(2:46) 8-B.McManus 33 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman.",Empower Field at Mile High,2023-01-08 18:30:58-04:00,Denver Broncos,39.743936,-105.020097,No,Grass,1588.0,37.3,0.0,10.7,15.1,31,92.6,4231250.0
1265,2022_01_DEN_SEA,5,J. Myers,49,Good,0.0,-7.1,22.0,SEA,DEN,2022-09-12,2,445,31,"(7:25) 5-J.Myers 49 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-09-12 21:05:21-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,69.4,0.0,8.4,14.4,31,97.6,5000000.0
291,2022_03_ATL_SEA,5,J. Myers,32,Good,-9.25,3.4,26.1,SEA,ATL,2022-09-25,1,623,14,"(10:23) 5-J.Myers 32 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-09-25 16:32:22-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,72.0,0.0,14.9,31.7,31,97.6,5000000.0
2030,2022_03_ATL_SEA,5,J. Myers,31,Good,9.25,-2.0,28.4,SEA,ATL,2022-09-25,2,9,13,"(:09) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-09-25 17:50:03-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,72.8,0.0,16.0,32.4,31,97.6,5000000.0
2705,2022_03_ATL_SEA,5,J. Myers,25,Good,9.25,2.8,25.9,SEA,ATL,2022-09-25,3,195,7,"(3:15) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-09-25 18:28:02-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,71.4,0.0,17.2,33.5,31,97.6,5000000.0
1427,2022_04_SEA_DET,5,J. Myers,56,Good,-9.25,-1.8,14.6,SEA,DET,2022-10-02,2,553,38,"(9:13) 5-J.Myers 56 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Ford Field,2022-10-02 13:57:30-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
2578,2022_04_SEA_DET,5,J. Myers,39,No Good,9.25,-22.7,22.5,SEA,DET,2022-10-02,3,453,21,"(7:33) 5-J.Myers 39 yard field goal is No Good, Wide Left, Center-46-C.Tinker, Holder-4-M.Dickson.",Ford Field,2022-10-02 14:59:13-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
3546,2022_04_SEA_DET,5,J. Myers,25,Good,-9.25,0.7,22.0,SEA,DET,2022-10-02,4,576,7,"(9:36) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Ford Field,2022-10-02 15:46:13-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
813,2022_05_SEA_NO,5,J. Myers,56,Good,9.25,2.1,18.0,SEA,NO,2022-10-09,1,78,38,"(1:18) 5-J.Myers 56 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Caesars Superdome,2022-10-09 13:32:59-04:00,New Orleans Saints,29.950931,-90.081364,Yes,Turf,23.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
1789,2022_05_SEA_NO,5,J. Myers,31,Good,9.25,5.6,28.3,SEA,NO,2022-10-09,2,106,13,"(1:46) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Caesars Superdome,2022-10-09 14:20:05-04:00,New Orleans Saints,29.950931,-90.081364,Yes,Turf,23.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
503,2022_06_ARI_SEA,5,J. Myers,39,Good,-9.25,1.0,26.5,SEA,ARI,2022-10-16,1,406,21,"(6:46) 5-J.Myers 39 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-16 16:20:57-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,81.0,0.0,10.8,23.8,31,97.6,5000000.0
1237,2022_06_ARI_SEA,5,J. Myers,27,Good,-9.25,-0.7,28.6,SEA,ARI,2022-10-16,2,369,9,"(6:09) 5-J.Myers 27 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-16 16:55:12-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,81.0,0.0,10.8,23.8,31,97.6,5000000.0
1980,2022_06_ARI_SEA,5,J. Myers,34,Good,-9.25,-1.2,29.0,SEA,ARI,2022-10-16,2,4,15,"(:04) 5-J.Myers 34 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-16 17:25:27-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,81.6,0.0,11.7,24.1,31,97.6,5000000.0
2601,2022_06_ARI_SEA,5,J. Myers,32,Good,0.0,-0.9,28.4,SEA,ARI,2022-10-16,3,255,14,"(4:15) 5-J.Myers 32 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-16 18:05:35-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,80.6,0.0,12.2,24.1,31,97.6,5000000.0
1114,2022_07_SEA_LAC,5,J. Myers,46,Good,-9.25,-2.7,14.5,SEA,LAC,2022-10-23,1,73,28,"(1:13) 5-J.Myers 46 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",SoFi Stadium,2022-10-23 17:09:10-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
3032,2022_07_SEA_LAC,5,J. Myers,34,Good,0.0,0.5,24.8,SEA,LAC,2022-10-23,3,70,16,"(1:10) 5-J.Myers 34 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",SoFi Stadium,2022-10-23 18:48:13-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
3591,2022_07_SEA_LAC,5,J. Myers,50,Good,-9.25,-6.7,22.6,SEA,LAC,2022-10-23,4,553,32,"(9:13) 5-J.Myers 50 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",SoFi Stadium,2022-10-23 19:14:19-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
1854,2022_08_NYG_SEA,5,J. Myers,35,Good,-9.25,-0.7,4.1,SEA,NYG,2022-10-30,2,102,17,"(1:42) 5-J.Myers 35 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-30 17:44:33-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,53.5,0.0,29.2,49.0,31,97.6,5000000.0
2580,2022_08_NYG_SEA,5,J. Myers,51,Good,9.25,-0.1,18.8,SEA,NYG,2022-10-30,3,167,33,"(2:47) 5-J.Myers 51 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-10-30 18:25:01-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,53.6,0.0,30.3,52.2,31,97.6,5000000.0
269,2022_09_SEA_ARI,5,J. Myers,49,Good,9.25,-7.2,25.7,SEA,ARI,2022-11-06,1,655,31,"(10:55) 5-J.Myers 49 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",State Farm Stadium,2022-11-06 17:11:50-04:00,Arizona Cardinals,33.5277,-112.262608,Retractable,Grass,328.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
2059,2022_10_SEA_TB,5,J. Myers,55,Good,9.25,6.4,12.5,SEA,TB,2022-11-13,3,730,37,"(12:10) 5-J.Myers 55 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Allianz Arena,2022-11-13 12:08:23-04:00,,48.218967,11.623746,No,Hybrid,489.0,39.2,0.0,14.8,18.0,31,97.6,5000000.0
790,2022_12_LV_SEA,5,J. Myers,24,Good,9.25,1.5,26.7,SEA,LV,2022-11-27,1,267,6,"(4:27) 5-J.Myers 24 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-11-27 17:45:08-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.5,0.0,15.2,30.6,31,97.6,5000000.0
1194,2022_12_LV_SEA,5,J. Myers,34,Good,-9.25,0.3,24.6,SEA,LV,2022-11-27,2,818,16,"(13:38) 5-J.Myers 34 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-11-27 17:58:31-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.5,0.0,15.2,30.6,31,97.6,5000000.0
2418,2022_13_SEA_LA,5,J. Myers,41,Good,-9.25,1.6,24.6,SEA,LA,2022-12-04,3,458,23,"(7:38) 5-J.Myers 41 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",SoFi Stadium,2022-12-04 19:00:17.750000-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
3256,2022_13_SEA_LA,5,J. Myers,26,Good,-9.25,-3.7,26.5,SEA,LA,2022-12-04,4,409,8,"(6:49) 5-J.Myers 26 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",SoFi Stadium,2022-12-04 19:38:33-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,31,97.6,5000000.0
2198,2022_14_CAR_SEA,5,J. Myers,27,Good,9.25,0.3,23.7,SEA,CAR,2022-12-11,3,603,9,"(10:03) 5-J.Myers 27 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-12-11 19:08:27-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,43.8,0.0,14.8,20.5,31,97.6,5000000.0
1517,2022_15_SF_SEA,5,J. Myers,38,Good,9.25,0.3,21.1,SEA,SF,2022-12-15,2,292,20,"(4:52) 5-J.Myers 38 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-12-15 22:17:48-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,36.7,0.0,12.8,24.5,31,97.6,5000000.0
2559,2022_15_SF_SEA,5,J. Myers,51,Good,-9.25,-4.4,20.8,SEA,SF,2022-12-15,3,493,33,"(8:13) 5-J.Myers 51 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2022-12-15 23:08:17-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,34.8,0.0,9.7,21.2,31,97.6,5000000.0
2067,2022_16_SEA_KC,5,J. Myers,22,Good,9.25,5.9,22.4,SEA,KC,2022-12-24,2,1,3,"(:01) 5-J.Myers 22 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",GEHA Field at Arrowhead Stadium,2022-12-24 15:28:43-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,20.8,0.0,16.3,36.0,31,97.6,5000000.0
503,2022_17_NYJ_SEA,5,J. Myers,25,Good,9.25,0.3,15.7,SEA,NYJ,2023-01-01,1,400,6,"(6:40) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-01 17:24:16-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,45.6,0.0,3.9,10.4,31,97.6,5000000.0
2538,2022_17_NYJ_SEA,5,J. Myers,31,Good,9.25,3.9,21.2,SEA,NYJ,2023-01-01,3,367,13,"(6:07) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-01 19:04:27-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,42.7,0.0,4.8,9.4,31,97.6,5000000.0
3099,2022_17_NYJ_SEA,5,J. Myers,41,No Good,0.0,10.8,29.0,SEA,NYJ,2023-01-01,4,784,23,"(13:04) 5-J.Myers 41 yard field goal is No Good, Wide Right, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-01 19:33:46-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,42.7,0.0,4.8,9.4,31,97.6,5000000.0
3565,2022_17_NYJ_SEA,5,J. Myers,31,Good,-9.25,-0.9,23.2,SEA,NYJ,2023-01-01,4,345,13,"(5:45) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-01 19:49:44-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,42.7,0.0,4.8,9.4,31,97.6,5000000.0
439,2022_18_LA_SEA,5,J. Myers,37,Good,9.25,6.7,31.7,SEA,LA,2023-01-08,1,433,19,"(7:13) 5-J.Myers 37 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-08 17:40:48-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.6,0.0,25.6,41.4,31,97.6,5000000.0
750,2022_18_LA_SEA,5,J. Myers,36,Good,-9.25,4.8,21.4,SEA,LA,2023-01-08,1,20,18,"(:20) 5-J.Myers 36 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-08 17:54:39-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.6,0.0,25.6,41.4,31,97.6,5000000.0
3432,2022_18_LA_SEA,5,J. Myers,22,Good,-9.25,-1.2,19.6,SEA,LA,2023-01-08,4,143,4,"(2:23) 61-K.Fuller and 72-A.Lucas reported in as eligible. 5-J.Myers 22 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-08 20:02:15.953000-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.9,0.0,19.8,41.0,31,97.6,5000000.0
3680,2022_18_LA_SEA,5,J. Myers,46,No Good,9.25,9.25,23.1,SEA,LA,2023-01-08,4,3,28,"(:03) 5-J.Myers 46 yard field goal is No Good, Hit Right Upright, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-08 20:15:50-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.9,0.0,19.8,41.0,31,97.6,5000000.0
4047,2022_18_LA_SEA,5,J. Myers,32,Good,-9.25,3.9,32.8,SEA,LA,2023-01-08,5,278,14,"(4:38) 5-J.Myers 32 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Lumen Field,2023-01-08 20:31:45-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,46.9,0.0,19.8,41.0,31,97.6,5000000.0
2023,2022_19_SEA_SF,5,J. Myers,56,Good,9.25,0.2,15.6,SEA,SF,2023-01-14,2,1,38,"(:01) 5-J.Myers 56 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson.",Levi's® Stadium,2023-01-14 18:57:13-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,54.2,0.0,26.7,55.4,31,97.6,5000000.0
1326,2022_01_GB_MIN,1,G. Joseph,28,Good,9.25,3.8,37.2,MIN,GB,2022-09-11,2,237,10,"(3:57) 1-G.Joseph 28 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-09-11 17:26:18-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
2191,2022_01_GB_MIN,1,G. Joseph,56,Good,9.25,4.3,20.1,MIN,GB,2022-09-11,3,591,38,"(9:51) 1-G.Joseph 56 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-09-11 18:16:52-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
3094,2022_01_GB_MIN,1,G. Joseph,29,Good,-9.25,4.2,26.7,MIN,GB,2022-09-11,4,412,10,"(6:52) 1-G.Joseph 29 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-09-11 19:03:50-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
355,2022_03_DET_MIN,1,G. Joseph,56,No Good,-9.25,24.8,17.9,MIN,DET,2022-09-25,1,565,38,"(9:25) 1-G.Joseph 56 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-09-25 13:13:33-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
2682,2022_03_DET_MIN,1,G. Joseph,56,No Good,-9.25,13.6,21.2,MIN,DET,2022-09-25,3,291,38,"(4:51) 1-G.Joseph 56 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-09-25 15:05:27-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
1772,2022_04_MIN_NO,1,G. Joseph,28,Good,9.25,4.3,27.6,MIN,NO,2022-10-02,2,67,10,"(1:07) 1-G.Joseph 28 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Tottenham Hotspur Stadium,2022-10-02 10:46:02-04:00,,51.604252,-0.067007,No,Hybrid,13.0,63.0,0.0,14.2,29.5,28,87.0,2433000.0
1935,2022_04_MIN_NO,1,G. Joseph,36,Good,-9.25,1.6,33.0,MIN,NO,2022-10-02,2,3,18,"(:03) 1-G.Joseph 36 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Tottenham Hotspur Stadium,2022-10-02 10:52:14-04:00,,51.604252,-0.067007,No,Hybrid,13.0,63.0,0.0,14.2,29.5,28,87.0,2433000.0
2365,2022_04_MIN_NO,1,G. Joseph,24,Good,9.25,2.0,24.7,MIN,NO,2022-10-02,3,566,6,"(9:26) 1-G.Joseph 24 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Tottenham Hotspur Stadium,2022-10-02 11:20:57-04:00,,51.604252,-0.067007,No,Hybrid,13.0,62.4,0.0,12.0,29.2,28,87.0,2433000.0
3039,2022_04_MIN_NO,1,G. Joseph,46,Good,9.25,1.6,32.7,MIN,NO,2022-10-02,4,859,27,"(14:19) 1-G.Joseph 46 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Tottenham Hotspur Stadium,2022-10-02 11:46:38-04:00,,51.604252,-0.067007,No,Hybrid,13.0,62.4,0.0,12.0,29.2,28,87.0,2433000.0
4073,2022_04_MIN_NO,1,G. Joseph,47,Good,9.25,-4.5,27.8,MIN,NO,2022-10-02,4,29,29,"(:29) 1-G.Joseph 47 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Tottenham Hotspur Stadium,2022-10-02 12:29:02-04:00,,51.604252,-0.067007,No,Hybrid,13.0,60.6,0.0,7.1,22.0,28,87.0,2433000.0
2070,2022_05_CHI_MIN,1,G. Joseph,53,No Good,-9.25,10.1,25.3,MIN,CHI,2022-10-09,2,3,36,"(:03) 1-G.Joseph 53 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-10-09 14:23:58-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
2491,2022_05_CHI_MIN,1,G. Joseph,51,Blocked,9.25,,,MIN,CHI,2022-10-09,3,458,33,"(7:38) 1-G.Joseph 51 yard field goal is BLOCKED (91-D.Robinson), Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-10-09 14:53:13-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
2061,2022_06_MIN_MIA,1,G. Joseph,34,Good,-9.25,-0.8,26.7,MIN,MIA,2022-10-16,2,2,15,"(:02) 1-G.Joseph 34 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Hard Rock Stadium,2022-10-16 14:29:04-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,82.7,0.0,13.0,35.3,28,87.0,2433000.0
2105,2022_08_ARI_MIN,1,G. Joseph,56,Blocked,9.25,,,MIN,ARI,2022-10-30,2,3,38,"(:03) 1-G.Joseph 56 yard field goal is BLOCKED (95-L.Fotu), Center-42-A.DePaola, Holder-14-R.Wright.",U.S. Bank Stadium,2022-10-30 14:34:49-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,28,87.0,2433000.0
3116,2022_09_MIN_WAS,1,G. Joseph,25,Good,9.25,0.4,16.3,MIN,WAS,2022-11-06,4,649,7,"(10:49) 1-G.Joseph 25 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Commanders Field,2022-11-06 16:35:04-04:00,Washington Commanders,38.907697,-76.864517,No,Grass,68.0,75.1,0.0,10.9,32.0,28,87.0,2433000.0
3828,2022_09_MIN_WAS,1,G. Joseph,28,Good,0.0,0.8,27.3,MIN,WAS,2022-11-06,4,16,10,"(:16) 1-G.Joseph 28 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Commanders Field,2022-11-06 17:07:49-04:00,Washington Commanders,38.907697,-76.864517,No,Grass,68.0,71.1,0.0,10.5,20.9,28,87.0,2433000.0
1449,2022_10_MIN_BUF,1,G. Joseph,27,Good,1.0,-1.3,28.9,MIN,BUF,2022-11-13,2,435,9,"(7:15) 1-G.Joseph 27 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Highmark Stadium,2022-11-13 14:59:11-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,37.1,0.0,13.6,30.6,28,87.0,2433000.0
4940,2022_10_MIN_BUF,1,G. Joseph,33,Good,9.25,1.1,26.1,MIN,BUF,2022-11-13,5,225,15,"(3:45) 1-G.Joseph 33 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright.",Highmark Stadium,2022-11-13 17:40:28-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,37.1,0.0,18.9,35.6,28,87.0,2433000.0
