play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc
2375,2022_03_ATL_SEA,7,Y. Koo,54,Good,9.25,-4,36.4,ATL,SEA,2022-09-25,3,607,36,"(10:07) 7-Y.Koo 54 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
2705,2022_03_ATL_SEA,5,J. Myers,25,Good,9.25,2.8,25.9,SEA,ATL,2022-09-25,3,195,7,"(3:15) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
819,2022_03_BAL_NE,6,N. Folk,35,Good,6.5,1.2,24.2,NE,BAL,2022-09-25,2,900,16,"(15:00) 6-N.Folk 35 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey. NE 6-Folk 57th consecutive FG under 50 yds, new NFL record."
1790,2022_03_BAL_NE,6,N. Folk,50,Good,-9.25,-7.9,19.8,NE,BAL,2022-09-25,2,1,32,"(:01) 6-N.Folk 50 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey."
2691,2022_03_BAL_NE,9,J. Tucker,56,Good,-4.5,-4.1,21.9,BAL,NE,2022-09-25,3,158,38,"(2:38) 9-J.Tucker 56 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout. BAL 9-Tucker 50th career 50+ yard FG."
2737,2022_03_BUF_MIA,2,T. Bass,30,Good,-9.25,-3.4,30,BUF,MIA,2022-09-25,3,223,11,"(3:43) 2-T.Bass 30 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
3030,2022_03_BUF_MIA,2,T. Bass,38,Blocked,9.25,-11.2,10.7,BUF,MIA,2022-09-25,4,852,20,"(14:12) 2-T.Bass 38 yard field goal is BLOCKED (91-E.Ogbah), Center-69-R.Ferguson, Holder-8-S.Martin."
657,2022_03_CIN_NYJ,6,G. Zuerlein,50,Good,9.25,-2.9,22.7,NYJ,CIN,2022-09-25,1,308,32,"(5:08) 6-G.Zuerlein 50 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
864,2022_03_CIN_NYJ,6,G. Zuerlein,40,Good,-9.25,5.7,27.8,NYJ,CIN,2022-09-25,1,112,22,"(1:52) 6-G.Zuerlein 40 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
1529,2022_03_CIN_NYJ,2,E. McPherson,22,Good,-9.25,3.5,24.1,CIN,NYJ,2022-09-25,2,470,4,"(7:50) 2-E.McPherson 22 yard field goal is GOOD, Center-48-C.Adomitis, Holder-10-K.Huber."
1767,2022_03_CIN_NYJ,2,E. McPherson,43,Good,9.25,-6.2,38,CIN,NYJ,2022-09-25,2,331,25,"(5:31) 2-E.McPherson 43 yard field goal is GOOD, Center-48-C.Adomitis, Holder-10-K.Huber."
2420,2022_03_CIN_NYJ,6,G. Zuerlein,52,Good,9.25,-0.8,5.8,NYJ,CIN,2022-09-25,2,3,34,"(:03) 6-G.Zuerlein 52 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann. Penalty on CIN-22-C.Awuzie, Defensive Offside, declined."
3433,2022_03_CIN_NYJ,6,G. Zuerlein,43,Good,-9.25,3.1,26.7,NYJ,CIN,2022-09-25,3,45,25,"(:45) 6-G.Zuerlein 43 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
4161,2022_03_CIN_NYJ,2,E. McPherson,41,No Good,9.25,-19.8,13.8,CIN,NYJ,2022-09-25,4,139,23,"(2:19) 2-E.McPherson 41 yard field goal is No Good, Wide Left, Center-48-C.Adomitis, Holder-10-K.Huber."
203,2022_03_DET_MIN,19,A. Seibert,48,No Good,-9.25,9.25,17.5,DET,MIN,2022-09-25,1,668,30,"(11:08) 19-A.Seibert 48 yard field goal is No Good, Hit Right Upright, Center-47-S.Daly, Holder-3-J.Fox."
355,2022_03_DET_MIN,1,G. Joseph,56,No Good,-9.25,24.8,17.9,MIN,DET,2022-09-25,1,565,38,"(9:25) 1-G.Joseph 56 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright."
2468,2022_03_DET_MIN,19,A. Seibert,40,Good,-9.25,-1.7,20.9,DET,MIN,2022-09-25,3,520,22,"(8:40) 19-A.Seibert 40 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
2682,2022_03_DET_MIN,1,G. Joseph,56,No Good,-9.25,13.6,21.2,MIN,DET,2022-09-25,3,291,38,"(4:51) 1-G.Joseph 56 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-14-R.Wright."
4095,2022_03_DET_MIN,19,A. Seibert,54,No Good,-9.25,-12.2,9.1,DET,MIN,2022-09-25,4,74,36,"(1:14) 19-A.Seibert 54 yard field goal is No Good, Wide Right, Center-47-S.Daly, Holder-3-J.Fox."
258,2022_03_GB_TB,3,R. Succop,45,Good,0,-3.2,19.4,TB,GB,2022-09-25,1,550,27,"(9:10) 3-R.Succop 45 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
2440,2022_03_GB_TB,3,R. Succop,45,Good,-9.25,-7.7,23.4,TB,GB,2022-09-25,3,387,27,"(6:27) 3-R.Succop 45 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
246,2022_03_HOU_CHI,2,C. Santos,47,Good,-9.25,1.4,18.9,CHI,HOU,2022-09-25,1,686,30,"(11:26) 2-C.Santos 47 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
1880,2022_03_HOU_CHI,2,C. Santos,50,Good,0,-7.9,11.1,CHI,HOU,2022-09-25,2,113,32,"(1:53) 2-C.Santos 50 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
2357,2022_03_HOU_CHI,7,K. Fairbairn,39,Good,-9.25,4.1,38,HOU,CHI,2022-09-25,3,689,21,"(11:29) 7-K.Fairbairn 39 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
2858,2022_03_HOU_CHI,7,K. Fairbairn,23,Good,9.25,6.5,27.7,HOU,CHI,2022-09-25,3,58,5,"(:58) 7-K.Fairbairn 23 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
3978,2022_03_HOU_CHI,2,C. Santos,30,Good,-9.25,-2.9,24.2,CHI,HOU,2022-09-25,4,3,12,"(:03) 2-C.Santos 30 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
872,2022_03_JAX_LAC,10,R. Patterson,22,Good,9.25,-1.1,28.6,JAX,LAC,2022-09-25,2,900,4,"(15:00) 10-R.Patterson 22 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
1020,2022_03_JAX_LAC,10,R. Patterson,23,Good,9.25,0.6,23.9,JAX,LAC,2022-09-25,2,835,5,"(13:55) 10-R.Patterson 23 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
1869,2022_03_JAX_LAC,10,R. Patterson,23,Good,-9.25,-0.9,22,JAX,LAC,2022-09-25,2,64,5,"(1:04) 10-R.Patterson 23 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
2337,2022_03_JAX_LAC,6,D. Hopkins,25,Good,-9.25,-5.1,25.3,LAC,JAX,2022-09-25,3,714,7,"(11:54) 6-D.Hopkins 25 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
1115,2022_03_KC_IND,7,C. McLaughlin,43,Good,-9.25,-8.2,26.6,IND,KC,2022-09-25,2,584,25,"(9:44) 7-C.McLaughlin 43 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
2451,2022_03_KC_IND,19,M. Ammendola,26,Good,0,-5.5,27,KC,IND,2022-09-25,3,479,7,"(7:59) 19-M.Ammendola 26 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
2693,2022_03_KC_IND,7,C. McLaughlin,51,Good,0,4.9,12.4,IND,KC,2022-09-25,3,178,33,"(2:58) 7-C.McLaughlin 51 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
3378,2022_03_KC_IND,19,M. Ammendola,34,No Good,9.25,-11.8,31.1,KC,IND,2022-09-25,4,521,16,"(8:41) 19-M.Ammendola 34 yard field goal is No Good, Wide Left, Center-41-J.Winchester, Holder-5-T.Townsend."
375,2022_03_LA_ARI,8,M. Gay,22,Good,9.25,1.1,25.2,LA,ARI,2022-09-25,1,589,4,"(9:49) 8-M.Gay 22 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1012,2022_03_LA_ARI,8,M. Gay,40,Good,-9.25,9.2,32.3,LA,ARI,2022-09-25,2,808,22,"(13:28) 8-M.Gay 40 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1757,2022_03_LA_ARI,5,M. Prater,23,Good,9.25,-5.6,29.5,ARI,LA,2022-09-25,2,114,5,"(1:54) 5-M.Prater 23 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
2121,2022_03_LA_ARI,5,M. Prater,43,Good,9.25,3,35.2,ARI,LA,2022-09-25,2,7,25,"(:07) 5-M.Prater 43 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
2689,2022_03_LA_ARI,5,M. Prater,49,Good,-9.25,-4.2,33.7,ARI,LA,2022-09-25,3,315,31,"(5:15) 5-M.Prater 49 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
3951,2022_03_LA_ARI,5,M. Prater,31,Good,9.25,0,35,ARI,LA,2022-09-25,4,70,13,"(1:10) 5-M.Prater 31 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
642,2022_03_LV_TEN,2,D. Carlson,21,Good,9.25,-1.2,20,LV,TEN,2022-09-25,1,142,3,"(2:22) 2-D.Carlson 21 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1750,2022_03_LV_TEN,14,R. Bullock,48,Good,6.3,4.3,9.1,TEN,LV,2022-09-25,2,4,30,"(:04) 14-R.Bullock 48 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
2174,2022_03_LV_TEN,2,D. Carlson,32,Good,-9.25,3.6,24.7,LV,TEN,2022-09-25,3,421,14,"(7:01) 2-D.Carlson 32 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
3247,2022_03_LV_TEN,2,D. Carlson,35,Good,9.25,-6.4,23.4,LV,TEN,2022-09-25,4,213,17,"(3:33) 2-D.Carlson 35 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
992,2022_03_NO_CAR,4,E. Pineiro,45,Good,-9.25,-8.8,24.3,CAR,NO,2022-09-25,2,862,27,"(14:22) 4-E.Pineiro 45 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1666,2022_03_NO_CAR,4,E. Pineiro,48,Good,-9.25,0.3,19.6,CAR,NO,2022-09-25,2,180,30,"(3:00) 4-E.Pineiro 48 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1950,2022_03_NO_CAR,3,W. Lutz,30,Blocked,-9.25,,,NO,CAR,2022-09-25,2,33,11,"(:33) 3-W.Lutz 30 yard field goal is BLOCKED (94-H.Anderson), Center-49-Z.Wood, Holder-4-B.Gillikin, recovered by NO-4-B.Gillikin at CAR 24."
2441,2022_03_NO_CAR,3,W. Lutz,48,No Good,3,12.9,24.8,NO,CAR,2022-09-25,3,441,30,"(7:21) 3-W.Lutz 48 yard field goal is No Good, Wide Right, Center-49-Z.Wood, Holder-4-B.Gillikin."
3456,2022_03_NO_CAR,4,E. Pineiro,34,Good,-9.25,-1.2,22.2,CAR,NO,2022-09-25,4,503,16,"(8:23) 4-E.Pineiro 34 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
901,2022_03_PHI_WAS,4,J. Elliott,32,Good,0,-3.6,32.8,PHI,WAS,2022-09-25,2,896,14,"(14:56) 4-J.Elliott 32 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
1111,2022_03_SF_DEN,8,B. McManus,55,Good,9.25,7.5,19.3,DEN,SF,2022-09-25,2,720,37,"(12:00) 8-B.McManus 55 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
2748,2022_03_SF_DEN,8,B. McManus,53,No Good,1,16.3,26.2,DEN,SF,2022-09-25,3,231,35,"(3:51) 8-B.McManus 53 yard field goal is No Good, Wide Right, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
3094,2022_03_SF_DEN,9,R. Gould,51,Good,-9.25,6.8,12,SF,DEN,2022-09-25,4,854,33,"(14:14) 9-R.Gould 51 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
495,2022_03_DAL_NYG,9,G. Gano,47,Blocked,-9.25,,,NYG,DAL,2022-09-26,1,469,29,"(7:49) 9-G.Gano 47 yard field goal is BLOCKED (92-D.Armstrong), Center-58-C.Kreiter, Holder-6-J.Gillan."
760,2022_03_DAL_NYG,19,B. Maher,26,Good,0,5.4,23.9,DAL,NYG,2022-09-26,1,132,8,"(2:12) 19-B.Maher 26 yard field goal is GOOD, Center-44-J.McQuaide, Holder-5-B.Anger."
1121,2022_03_DAL_NYG,9,G. Gano,42,Good,0,6.5,24.4,NYG,DAL,2022-09-26,2,681,24,"(11:21) 9-G.Gano 42 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
1250,2022_03_DAL_NYG,19,B. Maher,28,Good,9.25,-3.8,19.9,DAL,NYG,2022-09-26,2,553,10,"(9:13) 19-B.Maher 28 yard field goal is GOOD, Center-44-J.McQuaide, Holder-5-B.Anger."
1961,2022_03_DAL_NYG,19,B. Maher,59,No Good,9.25,-9.8,16.8,DAL,NYG,2022-09-26,2,4,41,"(:04) 19-B.Maher 59 yard field goal is No Good, Wide Left, Center-44-J.McQuaide, Holder-5-B.Anger."
2284,2022_03_DAL_NYG,9,G. Gano,51,Good,9.25,-5.8,17.8,NYG,DAL,2022-09-26,3,546,33,"(9:06) 9-G.Gano 51 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
3512,2022_03_DAL_NYG,19,B. Maher,44,Good,-9.25,5,20,DAL,NYG,2022-09-26,4,362,26,"(6:02) 19-B.Maher 44 yard field goal is GOOD, Center-44-J.McQuaide, Holder-5-B.Anger."
3821,2022_03_DAL_NYG,9,G. Gano,51,Good,9.25,-6.3,19.2,NYG,DAL,2022-09-26,4,222,33,"(3:42) 9-G.Gano 51 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
525,2022_04_MIA_CIN,7,J. Sanders,23,Good,9.25,1.9,26.3,MIA,CIN,2022-09-29,1,369,5,"(6:09) 7-J.Sanders 23 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
1382,2022_04_MIA_CIN,7,J. Sanders,48,Good,-9.25,7,27.4,MIA,CIN,2022-09-29,2,456,30,"(7:36) 7-J.Sanders 48 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
1607,2022_04_MIA_CIN,7,J. Sanders,52,Blocked,9.25,,,MIA,CIN,2022-09-29,2,267,34,"(4:27) 7-J.Sanders 52 yard field goal is BLOCKED (93-J.Gunter), Center-44-B.Ferguson, Holder-4-T.Morstead."
2686,2022_04_MIA_CIN,7,J. Sanders,20,Good,8.5,-5.6,22.3,MIA,CIN,2022-09-29,3,163,2,"(2:43) 7-J.Sanders 20 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
2966,2022_04_MIA_CIN,2,E. McPherson,19,Good,7,-0.2,20.4,CIN,MIA,2022-09-29,4,723,1,"(12:03) 2-E.McPherson 19 yard field goal is GOOD, Center-48-C.Adomitis, Holder-10-K.Huber."
3288,2022_04_MIA_CIN,2,E. McPherson,57,Good,7,-4.4,24.9,CIN,MIA,2022-09-29,4,378,39,"(6:18) 2-E.McPherson 57 yard field goal is GOOD, Center-48-C.Adomitis, Holder-10-K.Huber."
1544,2022_04_ARI_CAR,5,M. Prater,33,Good,9.25,-3.5,33.9,ARI,CAR,2022-10-02,2,217,15,"(3:37) 5-M.Prater 33 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
1995,2022_04_ARI_CAR,4,E. Pineiro,54,Good,9.25,-0.5,27.3,CAR,ARI,2022-10-02,2,2,36,"(:02) 4-E.Pineiro 54 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
3183,2022_04_ARI_CAR,5,M. Prater,39,Good,-9.25,-3.7,34.9,ARI,CAR,2022-10-02,4,686,21,"(11:26) 5-M.Prater 39 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
412,2022_04_BUF_BAL,2,T. Bass,38,Good,0,2.3,31.2,BUF,BAL,2022-10-02,1,618,20,"(10:18) 2-T.Bass 38 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
1063,2022_04_BUF_BAL,9,J. Tucker,42,Good,-9.25,2,27.6,BAL,BUF,2022-10-02,2,777,24,"(12:57) 9-J.Tucker 42 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
1486,2022_04_BUF_BAL,9,J. Tucker,51,Good,9.25,-3.8,34.9,BAL,BUF,2022-10-02,2,224,33,"(3:44) 9-J.Tucker 51 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2462,2022_04_BUF_BAL,2,T. Bass,39,Good,-9.25,6.2,23.9,BUF,BAL,2022-10-02,3,585,21,"(9:45) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
3963,2022_04_BUF_BAL,2,T. Bass,21,Good,-9.25,-1.6,23,BUF,BAL,2022-10-02,4,3,3,"(:03) 2-T.Bass 21 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
373,2022_04_CHI_NYG,10,M. Badgley,29,Good,-9.25,2.1,18.9,CHI,NYG,2022-10-02,1,511,11,"(8:31) 10-M.Badgley 29 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
720,2022_04_CHI_NYG,10,M. Badgley,22,Good,-9.25,1.6,22.9,CHI,NYG,2022-10-02,1,93,4,"(1:33) 10-M.Badgley 22 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
1708,2022_04_CHI_NYG,10,M. Badgley,40,Good,-9.25,-1.5,26.7,CHI,NYG,2022-10-02,2,109,22,"(1:49) 10-M.Badgley 40 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
2218,2022_04_CHI_NYG,10,M. Badgley,35,Good,9.25,-2.9,21.7,CHI,NYG,2022-10-02,3,665,17,"(11:05) 10-M.Badgley 35 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
2784,2022_04_CHI_NYG,9,G. Gano,44,Good,-9.25,-1.7,21.5,NYG,CHI,2022-10-02,3,97,26,"(1:37) 9-G.Gano 44 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
3448,2022_04_CHI_NYG,9,G. Gano,43,Good,9.25,-2.4,16,NYG,CHI,2022-10-02,4,334,25,"(5:34) 9-G.Gano 43 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
3820,2022_04_CHI_NYG,9,G. Gano,37,No Good,9.25,-9.26,27.7,NYG,CHI,2022-10-02,4,21,19,"(:21) 9-G.Gano 37 yard field goal is No Good, Hit Left Upright, Center-58-C.Kreiter, Holder-6-J.Gillan."
588,2022_04_CLE_ATL,7,Y. Koo,30,Good,-9.25,4.4,28.7,ATL,CLE,2022-10-02,1,220,12,"(3:40) 7-Y.Koo 30 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
1686,2022_04_CLE_ATL,3,C. York,29,Good,0,-5.9,18.3,CLE,ATL,2022-10-02,2,11,11,"(:11) 3-C.York 29 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
2437,2022_04_CLE_ATL,3,C. York,45,Good,9.25,8.3,21.3,CLE,ATL,2022-10-02,3,192,27,"(3:12) 3-C.York 45 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
3076,2022_04_CLE_ATL,7,Y. Koo,21,Good,9.25,-0.1,17,ATL,CLE,2022-10-02,4,443,2,"(7:23) 7-Y.Koo 21 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
3462,2022_04_CLE_ATL,7,Y. Koo,45,Good,-9.25,-4.2,25.1,ATL,CLE,2022-10-02,4,153,27,"(2:33) 7-Y.Koo 45 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
291,2022_04_DEN_LV,2,D. Carlson,26,Good,0,-1.3,25.5,LV,DEN,2022-10-02,1,597,8,"(9:57) 2-D.Carlson 26 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1207,2022_04_DEN_LV,8,B. McManus,28,Good,9.25,0.8,27.7,DEN,LV,2022-10-02,2,486,9,"(8:06) 8-B.McManus 28 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
1890,2022_04_DEN_LV,2,D. Carlson,39,Good,9.25,-4.6,31.1,LV,DEN,2022-10-02,2,4,21,"(:04) 2-D.Carlson 39 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2530,2022_04_DEN_LV,2,D. Carlson,22,Good,-9.25,-0.8,27.1,LV,DEN,2022-10-02,3,151,3,"(2:31) 2-D.Carlson 22 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
3021,2022_04_DEN_LV,2,D. Carlson,30,Good,-9.25,1.4,19.1,LV,DEN,2022-10-02,4,594,13,"(9:54) 2-D.Carlson 30 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2938,2022_04_JAX_PHI,4,J. Elliott,28,Good,9.25,0.1,20.4,PHI,JAX,2022-10-02,4,825,10,"(13:45) 4-J.Elliott 28 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
303,2022_04_KC_TB,3,R. Succop,45,Good,-9.25,-4.6,22,TB,KC,2022-10-02,1,617,27,"(10:17) 3-R.Succop 45 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
2384,2022_04_KC_TB,19,M. Wright,44,Good,-9.25,-0.2,22.7,KC,TB,2022-10-02,3,691,26,"(11:31) 19-M.Wright 44 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
3338,2022_04_KC_TB,19,M. Wright,32,Good,-9.25,-2.5,27.1,KC,TB,2022-10-02,4,651,14,"(10:51) 19-M.Wright 32 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
766,2022_04_LAC_HOU,7,K. Fairbairn,46,No Good,-9.25,-26.8,12.2,HOU,LAC,2022-10-02,1,143,28,"(2:23) 7-K.Fairbairn 46 yard field goal is No Good, Wide Left, Center-46-J.Weeks, Holder-11-C.Johnston."
1514,2022_04_LAC_HOU,6,D. Hopkins,23,Good,-9.25,-1.1,36.4,LAC,HOU,2022-10-02,2,278,5,"(4:38) 6-D.Hopkins 23 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
2032,2022_04_LAC_HOU,6,D. Hopkins,37,Good,-9.25,-3.3,33.7,LAC,HOU,2022-10-02,2,4,19,"(:04) 6-D.Hopkins 37 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3265,2022_04_LAC_HOU,7,K. Fairbairn,40,Good,9.25,-0.3,26.7,HOU,LAC,2022-10-02,4,514,22,"(8:34) 7-K.Fairbairn 40 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
1772,2022_04_MIN_NO,1,G. Joseph,28,Good,9.25,4.3,27.6,MIN,NO,2022-10-02,2,67,10,"(1:07) 1-G.Joseph 28 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
1935,2022_04_MIN_NO,1,G. Joseph,36,Good,-9.25,1.6,33,MIN,NO,2022-10-02,2,3,18,"(:03) 1-G.Joseph 36 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
2365,2022_04_MIN_NO,1,G. Joseph,24,Good,9.25,2,24.7,MIN,NO,2022-10-02,3,566,6,"(9:26) 1-G.Joseph 24 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
3039,2022_04_MIN_NO,1,G. Joseph,46,Good,9.25,1.6,32.7,MIN,NO,2022-10-02,4,859,27,"(14:19) 1-G.Joseph 46 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
3891,2022_04_MIN_NO,3,W. Lutz,60,Good,9.25,4.1,2.2,NO,MIN,2022-10-02,4,116,42,"(1:56) 3-W.Lutz 60 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
4073,2022_04_MIN_NO,1,G. Joseph,47,Good,9.25,-4.5,27.8,MIN,NO,2022-10-02,4,29,29,"(:29) 1-G.Joseph 47 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
4195,2022_04_MIN_NO,3,W. Lutz,61,No Good,9.25,-9.25,3.2,NO,MIN,2022-10-02,4,2,43,"(:02) 3-W.Lutz 61 yard field goal is No Good, Hit Left Upright, Center-49-Z.Wood, Holder-4-B.Gillikin."
274,2022_04_NE_GB,6,N. Folk,37,Good,-9.25,2.7,22.3,NE,GB,2022-10-02,1,589,19,"(9:49) 6-N.Folk 37 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey."
2568,2022_04_NE_GB,2,M. Crosby,38,Good,-9.25,-5.2,27.1,GB,NE,2022-10-02,3,9,20,"(:09) 2-M.Crosby 38 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
4078,2022_04_NE_GB,2,M. Crosby,31,Good,9.25,-2.1,27.9,GB,NE,2022-10-02,5,4,13,"(:04) 2-M.Crosby 31 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
533,2022_04_NYJ_PIT,6,G. Zuerlein,38,Good,-9.25,-5.1,24.7,NYJ,PIT,2022-10-02,1,246,20,"(4:06) 6-G.Zuerlein 38 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
1200,2022_04_NYJ_PIT,9,C. Boswell,51,Good,1.5,-6.7,26.3,PIT,NYJ,2022-10-02,2,514,33,"(8:34) 9-C.Boswell 51 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2075,2022_04_NYJ_PIT,9,C. Boswell,59,Good,-9.25,0.5,13.8,PIT,NYJ,2022-10-02,2,0,41,"(:00) 9-C.Boswell 59 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
1209,2022_04_SEA_DET,17,D. Eberle,49,Good,0,-6.2,26.2,DET,SEA,2022-10-02,2,792,31,"(13:12) 17-D.Eberle 49 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
1427,2022_04_SEA_DET,5,J. Myers,56,Good,-9.25,-1.8,14.6,SEA,DET,2022-10-02,2,553,38,"(9:13) 5-J.Myers 56 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
2578,2022_04_SEA_DET,5,J. Myers,39,No Good,9.25,-22.7,22.5,SEA,DET,2022-10-02,3,453,21,"(7:33) 5-J.Myers 39 yard field goal is No Good, Wide Left, Center-46-C.Tinker, Holder-4-M.Dickson."
3546,2022_04_SEA_DET,5,J. Myers,25,Good,-9.25,0.7,22,SEA,DET,2022-10-02,4,576,7,"(9:36) 5-J.Myers 25 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
